review_id,Place_name,city,Username,rating,Komentar,relative_date,review_date,clean_text
26,Perpustakaan Nasional Republik Indonesia,Jakarta Pusat,Maariyah Utri,1,"Pelayanan Keanggotaan disini SUPER PAYAH
Tidak ada petugas yang mengarahkan saat mengambil nomor antrian, patut diketahui tidak semua orang paham sistem yang berlaku di perpusnas ya. Setidaknya beri catatan didalam web saat mendaftar, bahwa NIK yang di input adalah NIK yg akan mengurus walaupun dia masih di bawah umur, tidak boleh input NIK orang tua.
Saya tidak paham peraturan ini, sudah antri lama, lebih dari 1 jam. Giliran dipanggil, pengurusan ditolak oleh petugas, dengan alasan sistem tidak bisa diubah, harus NIK yg mau ngurus yg  diinput saat antri.
Kan ingin berkata kasar jadinya, kenapa gak ada petugas yg berdiri di dekat mesin cetak antriaannnnn.. sebel banget.
Super payah pelayanannya. Saya jadi buang2 waktu antri yg super lelet ini. Beda banget dengan perpustakaan CIKINi yang petugasnya selalu siap membantu saat ada pengunjung yang terlihat kebingungan, mereka bertanya keperluannya dan langsung mengarahkan apa yang harus dilakukan.
Masa perpustakaan skala Nasional bisa kalah sama perpustakaan tingkat Kota / provinsi.

Belom lagi kalau mau ke lantai 7, antrian lift selalu penuh, orang2 sengaja ke lantai 4 buat naik lift turun terus naik lagi keatas.
Jadi yg naik dr lantai 1 itu gak pernah kebagian naik ke dalam lift.
Gimana sih perpusnas kok bisa pelayanannya sejelek ini. Ck ck ck
Kalau bukan karena anak yg ngajak kesini, saya gak bakal balik ke sini. Mending ke perpustakaan Cikini aja, nyaman.",2 bulan lalu,2025-10-21,layan anggota payah tugas arah ambil nomor antri patut orang paham sistem laku perpusnas catat dalam web daftar nik input nik urus umur input nik orang tua paham atur antri jam gilir panggil urus tolak tugas alas sistem ubah nik ngurus diinput antri kasar tugas diri mesin cetak antriaannnnn kesal payah layan buang antri lambat beda pustaka cikini tugas bantu unjung bingung perlu langsung arah pustaka skala nasional kalah pustaka tingkat kota provinsi lantai antri lift penuh orang sengaja lantai lift turun atas lantai bagi lift gimana perpusnas layan jelek anak ngajak kesini mending pustaka cikini nyaman
27,Perpustakaan Nasional Republik Indonesia,Jakarta Pusat,BILAL MARDI GUNAWAN,1,"Akses menuju lantai 7 sulit karena harus pake lift, sedangkan dari 5 lift, yang beroperasi hanya 1 yaitu lift A saja, sangat tidak ramah pengunjung apalagi dikala weekend seperti ini. eskalator mentok di lantai 4, hadeeeeehhh...",3 hari lalu,2025-10-21,akses lantai sulit pakai lift lift operasi lift ramah unjung kala akhir pekan eskalator mentok lantai hadeeeeehhh
28,Perpustakaan Nasional Republik Indonesia,Jakarta Pusat,Petalmochi,5,"Perpustakaan modern, nyaman, dan bisa lihat pemadangan monas dari lantai tertentu. Hanya saja jumlah dan luas liftnya kurang memadai dibanding tinggi gedungnya. (Harus sabar apalagi kalau pengunjung juga banyak). Dulu ke sini bareng teman buat bikin kartu fisik keanggotaan ipusnas. Untuk koleksi buku-buku belum sempat lihat. Semoga bisa ke sini lagi buat ambil kartu (karena kartunya gk langsung jadi di hari yang sama). Yah walau terakhir ke sini Januari 2024. :)

Update : udh gak diberlakukan kartu fisik karena efisiensi. Tapi selama kalian udah daftar akun baik langsung di tempat atau online tetap bisa akses webnya kok.",Diedit 3 bulan lalu,2025-10-21,pustaka modern nyaman lihat madang monas lantai luas lift pada banding gedung sabar unjung bareng teman kartu fisik anggota ipusnas koleksi buku buku lihat moga ambil kartu kartu langsung januari update laku kartu fisik efisiensi daftar akun langsung daring akses webnya
29,Perpustakaan Nasional Republik Indonesia,Jakarta Pusat,Adhiz Buana,4,"Tempat untuk meningkatkan kecerdasan.
Fasilitas lengkap dari lantai 1 sampai lantai 24, bagi anak jaman sekarang sangat rugi banget tidak manfaatkan fasilitas ini untuk meningkatkan kecerdasannya dan menambah wawasannya.
Lokasinya berada di jantung kota Jakarta dan dapat dijangkau dengan dari semua sudut kota menggunakan angkutan umum trans Jakarta.
Bagi para pecinta buku, pasti akan sangat puas dan betah untuk tinggal mencari referensi literasi dalam meningkatkan pengetahuan umum... 🤩",5 bulan lalu,2025-10-21,tingkat cerdas fasilitas lengkap lantai lantai anak zaman rugi manfaat fasilitas tingkat cerdas tambah wawas lokasi jantung kota jakarta jangkau sudut kota angkut trans jakarta cinta buku puas betah tinggal cari referensi literasi tingkat tahu
30,Perpustakaan Nasional Republik Indonesia,Jakarta Pusat,Dina Ameilia,4,"Perpusnya luas banget, bukunya bervariasi, bahkan ga sempet coba semua lantai, ya bagus, banyak tempat dan kursi, hanya saja di lift agak lama, ramai banget karna banyak pengunjung",Diedit 3 bulan lalu,2025-10-21,pus luas buku variasi sempet coba lantai bagus kursi lift ramai unjung
31,Perpustakaan Nasional Republik Indonesia,Jakarta Pusat,Suwandi Al Adzharry,5,"udah gak diragukan lagi infrastruktur dan fasilitasnya pasti sangat bagus. banyak ruangan buat duduk dan baca maupun laptopan. prosedur daftar member gampang, dan bisa langsung pinjem buku",sebulan lalu,2025-10-21,ragu infrastruktur fasilitas bagus ruang duduk baca laptop prosedur daftar member gampang langsung pinjam buku
32,Perpustakaan Nasional Republik Indonesia,Jakarta Pusat,bukulakutokobuku,5,"Lantai 7 arena anak, lumayan luas dan koleksi bukunya banyak mulai dari buku umum buku cerita buku islami ensiklopedia buku aktivitas pun ada, tas dan barang bawaan dititip di lantai 1, tempatnya bersih dan nyaman, adem juga, banyak meja dan kursi untuk membaca, bisa lesehan juga, semoga koleksinya semakin banyak",3 bulan lalu,2025-10-21,lantai arena anak lumayan luas koleksi buku buku buku cerita buku islami ensiklopedia buku aktivitas tas barang bawa titip lantai tempat bersih nyaman adem meja kursi baca leseh moga koleksi
33,Perpustakaan Nasional Republik Indonesia,Jakarta Pusat,Raid Azhar Romadhan,5,"Perpustakaan tertinggi di dunia, Fasilitas sangat lengkap, di lengkap ruang rapat dll.... Pokoknya sangat lengkap.. Pelayanan mantapss.. Ada pameran juga..... Sangat cocok untuk membaca buku, kerja wfh,tempat hiburan dll.... Pokoknya perpus Indonesia Ini sangat mantapssss lahhhhh the best",4 bulan lalu,2025-10-21,pustaka tinggi dunia fasilitas lengkap lengkap ruang rapat dsb pokok lengkap layan mantapss pamer cocok baca buku kerja wfh hibur dsb pokok pus indonesia mantapssss lahhhhh baik
34,Perpustakaan Nasional Republik Indonesia,Jakarta Pusat,el. maruf77,5,"Seru banget ni perpusnas, koleksi buku ya udah pasti banyak, akses parkir ada buat motor mobil tinggal masuk aja nanti buat pejalan kaki lurus, buat motor mobil lurus terus ke kanan nanti ada yg ngarahin

kalo mau baca baca secara umum sih di lt 21 atau 22, mau sholat ada masjid di lt 6, mai foto2 di rooftop nya ada di lt 24. enak pokonya.

buat kalian yg mau baca2 doang bisa tanpa kartu anggota, kalo mau pinjem harus punya kartu bisa buat di lt 2.",3 bulan lalu,2025-10-21,seru perpusnas koleksi buku akses parkir motor mobil tinggal masuk pejal kaki lurus motor mobil lurus kanan ngarahin baca baca sholat masjid mai foto rooftop enak poko baca kartu anggota pinjam kartu
35,Perpustakaan Nasional Republik Indonesia,Jakarta Pusat,LUKMAN BUDI PURWANTO,5,"Salah satu destinasi liburan anak2 yang menarik dikunjungi di ibukota jakarta
Salah satu spot untuk ngadem dan melihat pemandangan kota jakarta dari atas
Fasilitas l3ngkap dan gratis, parkir juga gratis.",3 bulan lalu,2025-10-21,salah destinasi libur anak tarik kunjung ibukota jakarta salah titik ngadem pandang kota jakarta fasilitas ngkap gratis parkir gratis
36,Perpustakaan Nasional Republik Indonesia,Jakarta Pusat,Hello Susie,5,"tempatnya nyaman dan enak sekali buat baca buku, ada 24 lantai dengan fasilitas bagus & lengkap, suka sekali, minusnya hanya kalau kesini di hari libur lift nya antri sekali",5 bulan lalu,2025-10-21,tempat nyaman enak baca buku lantai fasilitas bagus lengkap suka minus kesini libur lift antri
37,Perpustakaan Nasional Republik Indonesia,Jakarta Pusat,Dexter,5,"pas banget kesini tgl 1 Oktober 2025 hari Rabu menjelang peringatan hari TNI, para tentara sedang gladi resik utk persiapan acara hari Minggu tgl 5 Oktober.  Jadi dapet tontonan gratis pengibaran bendera di tugu monas, terjun payung, helikopter, dentuman meriam, seru sekali",2 minggu lalu,2025-10-21,kesini tanggal oktober rabu jelang ingat tni tentara gladi resik siap acara minggu tanggal oktober tonton gratis kibar bendera tugu monas terjun payung helikopter dentum meriam seru
38,Perpustakaan Nasional Republik Indonesia,Jakarta Pusat,Patria Marani Fatar,5,"Perpustakaan ini ada 24 lantai, setiap lantai digunakan untuk apa? liat pict aja😅. Mudah banget diakses transum😍. Letaknya berhadapan dengan monas, banyak hal dan sejarah RI yang bisa dilihat disini. Buka sampe jam 19.00. kadang, jam 18.00 udah disuruh siap² pulang👀.
Biasanya untuk belajar/WFC laptopan lt 12, kantin di lt 4. Mau belajar pakai komputer, di ruang multimedia, tapi datang pagi karena cepat penuh🙂‍↔️. Pembuatan kartu keanggotannya cepat bgt, kuotanya  500org/hari. Ga punya kartu tetap boleh masuk kok, aman. Wifi lancar. Nyaman dan tenang disini tuh. Sebagai anak geografi ku bisa liat peta lawas dan lucu😘😋",7 bulan lalu,2025-10-21,pustaka lantai lantai lihat pict mudah akses transum letak hadap monas sejarah buka jam kadang jam suruh pulang ajar wfc laptop kantin ajar pakai komputer ruang multimedia pagi cepat penuh buat kartu keanggotannya cepat kuota orang kartu masuk aman wifi lancar nyaman tenang anak geografi lihat peta lawas lucu
39,Perpustakaan Nasional Republik Indonesia,Jakarta Pusat,Dini Nurfitriani,1,"Jangan coba-coba bawa anak kecil kesini. fasilitasnya tidak ramah anak dan disabilitas.

Pengalaman bawa 2 anak usia 2 th kesini sungguh berbahaya
1. Ruangan anak dan disabilitas di lantai 7. kondisnya ada lift tapi selalu penuh orang dewasa dan tentusaja mereka pun tidak mau mengalah. menunggu lift sangat lama. Karena tidak dapat-dapat lift. Akhirnya kami naik eskalator sd lantai 4 dan lanjut tangga sd lantai 7
2. Tau sendiri bawa anak naik eskalator itu benar-benar harus fokus, jangan sampai kaki anak terjepit
3. Lebih besar perpustakaan daerah hahahahaha",3 bulan lalu,2025-10-21,coba coba bawa anak kesini fasilitas ramah anak disabilitas alam bawa anak usia kesini sungguh bahaya ruang anak disabilitas lantai kondisnya lift penuh orang dewasa tentusaja kalah tunggu lift lift eskalator lantai tangga lantai tau bawa anak eskalator fokus kaki anak jepit pustaka daerah hahahahaha
40,Perpustakaan Nasional Republik Indonesia,Jakarta Pusat,Nugie Isra,5,Ajak anak main ke sini. Lift nya ada 5. Yg aktif 1 doang. Antri kelamaan akhir nya naik tangga darurat.  Ee pas sampai lantai 7 baru aktf semua lift nya😂😂😁🤣🤣😁 …,3 minggu lalu,2025-10-21,ajak anak main lift aktif antri tangga darurat lantai aktf lift
41,Perpustakaan Nasional Republik Indonesia,Jakarta Pusat,ann megaran,5,"minusnya hanya di lift yg super lama, paling suka lantai 24 karena ada rooftopnya",3 bulan lalu,2025-10-21,minus lift suka lantai rooftopnya
42,Perpustakaan Nasional Republik Indonesia,Jakarta Pusat,Lucia A.,3,"Gedung besar, adem, enak buat santai chill baca buku.
Ke rooftop view monas ada di lantai 24.

Minusnya di lift yg cukup minim dgn space lift yg tergolong kecil gak luas jd cm bs nampung sedikit orang.
Dgn gedung sebesar itu dan ada puluhan lantai, public place yg banyak dkunjungi orang ratusan bahkan ribuan manusia. sangat tdk bs menampung liftnyaaa. Kurang banyak dan kurang luassss",8 bulan lalu,2025-10-21,gedung adem enak santai chill baca buku rooftop view monas lantai minus lift minim space lift golong luas nampung orang gedung puluh lantai publik place dkunjungi orang ratus ribu manusia tampung liftnyaaa luassss
43,Perpustakaan Nasional Republik Indonesia,Jakarta Pusat,Faris Iqbal Maulana Susanto,4,"Sekitar 2 tahun lalu ke sini takjub, karena bener² ga nyangka ada perpus segede ini. Dulu nyaman buat belajar..

Namun, akses ke makanan terbatas (menurutku). Walaupun udah ada kantin di lt 4, tapi kurang worth it. Harganya lumayan pricey (bagi anak kos sepertiku). Ditambah lagi sekarang wifi sering gak jalan dan lift yang antrinya cukup lama (buat mobilitas agak kurang jadinya)",4 bulan lalu,2025-10-21,takjub nyangka pus gede nyaman ajar akses makan batas turut kantin worth harga lumayan pricey anak kos seperti tambah wifi jalan lift antri mobilitas
44,Perpustakaan Nasional Republik Indonesia,Jakarta Pusat,Louist Yan,5,"Perpustakaan nasional yg berlokasi di seberang halte balaikota, pelayanan untuk bikin kartu perpus lumayan lama karena perlu registrasi dan bbrpa proses, untuk tempat bya sendiri sangat luas dan nyaman ya",2 bulan lalu,2025-10-21,pustaka nasional lokasi seberang halte balaikota layan kartu pus lumayan registrasi bbrpa proses bya luas nyaman
45,Perpustakaan Nasional Republik Indonesia,Jakarta Pusat,Yuyun Fadilah,5,"As someone who grew up di desa, Menurutku, PERPUSNAS ini bener-bener surga Hehe 🥺 (lebay)

Kenapa? Karena di sini hampir semuanya ada dan bisa ngelakuin banyak hal:
Bisa baca dan pinjam buku
Tempatnya nyaman banget buat kerja atau nugas
Bisa nge-print (maksimal 10 lembar)
Ada komputer yang bisa dipakai buat kerja, nugas, atau sekedar belajar—bisa dipakai sampai jam 4 sore
Bisa santai di ruang yang adem, ada AC dan WiFi
Tempatnya juga family-friendly, ada ruang khusus buat anak-anak dan lansia
Ada tempat refill air minum
Ada kantin (simple, warung koperasi, kayak mini Indomaret)
Ada mushola
Bisa menikmati berbagai pameran seni
Ada balkon
Toilet bersih
Dan fasilitas lainnya seperti auditorium,ruang rapat,mini theater dll.
Ada 24 Lantai

all FREE

Akses ke sini juga gampang, karena lokasinya di tengah kota, di seberang Monas, dan mudah dijangkau dengan angkutan umum.

Untuk yang belum pernah ke sini 🔽
Barang yang perlu dibawa:
Kartu identitas (KTP atau kartu pelajar)
Tumbler (buat refill air)

Langkah-langkahnya:
Ke lantai 1, ada tempat penitipan barang. Kamu tinggal masukin barang ke tas yang sudah disediakan dan serahkan kartu identitas.
Lanjut ke lantai 2, buat daftar keanggotaan. Isi data diri, foto. Sekarang pakainya kartu online, tinggal screenshot aja kalau udah jadi.
Setelah itu, kamu bebas pakai semua fasilitas di PERPUSNAS.
Kalau mau pakai komputer, langsung aja ke lantai 19 dan tanya-tanya ke petugas di sana.
Untuk info lebih lanjut soal fasilitas dan apa aja yang ada di tiap lantai, bisa lihat videonya yaa

Pokoknya, lengkap banget dan cocok buat semua orang ❤

#Perpusnas #TempatBelajarNyaman #PerpustakaanModern #FamilyFriendly #TempatBelajar #PameranSeni #Mushola #Indonesia #jakarta #Perpustakaan",5 bulan lalu,2025-10-21,orang who grew desa turut perpusnas surga lebay ngelakuin baca pinjam buku tempat nyaman kerja nugas print maksimal lembar komputer pakai kerja nugas dar ajar pakai jam sore santai ruang adem wifi tempat family friendly ruang khusus anak anak lansia refill air minum kantin simple warung koperasi mini indomaret mushola nikmat pamer seni balkon toilet bersih fasilitas auditorium ruang rapat mini theater dsb lantai gratis akses gampang lokasi kota seberang monas mudah jangkau angkut barang bawa kartu identitas ktp kartu ajar tumbler refill air langkah langkah lantai titip barang tinggal masukin barang tas sedia serah kartu identitas lantai daftar anggota isi data foto pakai kartu daring tinggal screenshot bebas pakai fasilitas perpusnas pakai komputer langsung lantai tugas info fasilitas lantai lihat video pokok lengkap cocok orang
46,Perpustakaan Nasional Republik Indonesia,Jakarta Pusat,Ngambis Skuyyy,5,"Perpustakaan nyaman, buku lengkap, wifi kenceng, vibes-nya tenang banget. Cocok buat nugas sam baca2 buku. Lantai paling atas viewnya cakep langsung monas.",2 bulan lalu,2025-10-21,pustaka nyaman buku lengkap wifi kenceng vibes tenang cocok nugas sam baca buku lantai viewnya cakep langsung monas
47,Perpustakaan Nasional Republik Indonesia,Jakarta Pusat,Muslim Budiman,5,Salah satu tujuan pertama saat liburan ke Jakarta. Banyak jenis kebutuhan untuk pengetahuan di tiap lantai. Dan di lantai atas nya bisa melihat Monas.,3 bulan lalu,2025-10-21,salah tuju libur jakarta jenis butuh tahu lantai lantai monas
48,Perpustakaan Nasional Republik Indonesia,Jakarta Pusat,Marlianingsih Rosidah,3,"Jujur sebenernya KAPOK sih kesini weekend 🙏🏻😅

RAME BANGET

Mau naik dan turun akses lift sulit, penuh terus, jumlah lantai 24 lift hanya ada 5

Mana ciri khas orang indo, seneng nyerobot dan tidak sabaran 😭
Orang yang mau keluar lift susah keluar karena di luar orang yang mau masuk tidak mempersilahkan yang keluar terlebih dahulu ☹️

Pengen nya sih nyoba kesini lagi kalo ga pas weekend",5 bulan lalu,2025-10-21,jujur sebenernya kapok kesini akhir pekan rame turun akses lift sulit penuh lantai lift ciri khas orang indonesia senang nyerobot sabar orang lift susah orang masuk silah nyoba kesini akhir pekan
