review_id,Place_name,kategori,city,Username,rating,Komentar,relative_date,review_date,sentiment
74,Perpustakaan Nasional Republik Indonesia,Perpustakaan Umum,Jakarta Pusat,Defatha journey,5,kesini rumah putar jabodetabek surga anak suka baca agam buku bayar kali kesini langsung lantai titip tas loker lantai kartu anggota nikmat layan anggota perpusnas,9 bulan lalu,2025-10-21,neutral
75,Perpustakaan Nasional Republik Indonesia,Perpustakaan Umum,Jakarta Pusat,Icha Nurcahyati,5,pustaka luas akses transportasi mudah tinggal transjakarta lantai khusus tonton auditorium tonton nyaman staf ramah lantai musholla lantai kartu anggota kartu fisik kartu digital lantai kafe harga lumayan mahal toilet bersih suka cocok nugas wfa,setahun lalu,2025-10-21,neutral
76,Perpustakaan Nasional Republik Indonesia,Perpustakaan Umum,Jakarta Pusat,satria satya nugraha,5,pustaka nasional gedung modern salemba tugas ramah informatif lantai kategori musola toilet masjid parkir wajib bawa stnk pungut bayar kasih ikhlas tugas tidak apa,8 bulan lalu,2025-10-21,neutral
77,Perpustakaan Nasional Republik Indonesia,Perpustakaan Umum,Jakarta Pusat,Dewi Martha Andyani,5,kali kunjung registrasi anggota lantai lantai loker titip tas unjung wajib titip tas loker tas transparan sedia pustaka lantai isi data komputer komputer sedia cetak nomor antri tunggu antri panggil pasti bawa ktp verifikasi data tugas verifikasi data foto butuh kartu anggota nikmat layan fasilitas sedia pustaka unjung koleksi anak lantai koleksi peta lupa lantai koleksi mancanegara lantai koleksi lantai fasilitas baca wajib isi buku tamu komputer sedia menginput nomor anggota scan kartu anggota lantai lantai lantai sepi nyaman baca lantai ramai titik baca fasilitas colok temu sebar titik musholla lantai lantai toilet sedia lantai sayang lantai tissuenya update april tissuenya lantai toilet bilik rusak tugas meja informasi tugas lantai informatif ramah segan bingung lantai boleh bawa makan minum harap perhati masuk ruang ruang ikut acara baca selenggara lantai foto atap lantai area buka sayang pustaka lift lift terkadang tunggu lift turun eskalator sedia lantai cocok rekreasi gratis suka baca kunjung pustaka krl turun stasiun gondangdia tunggu transjakarta rute stasiun gondangdia balai kota turun halte pustaka nasional halte menyebrang,Diedit setahun lalu,2025-10-21,negative
78,Perpustakaan Nasional Republik Indonesia,Perpustakaan Umum,Jakarta Pusat,Samuel Simbolon,3,sekian kesini tempat enak sepi layan kmren jam siang cari buku mnemukan masuk area parkir basement motor satpam stop ktp stnk bgitu dengar pakai helm ktp satpam nada sopan kes kekeh syaa latih hospitality stnk enteng ktp masuk kerja perintah layan masyarakat kaget manusia didik kalimat sopan suasana lift kacau tugas jaga arah unjung lift lift tipe baik trun lantai sngat lambat suasana pustaka awas berisik pustaka tonton video youtube dengar lagu pakai speaker awas lantai sekian smoga baca kendali mutu perpusnas,3 bulan lalu,2025-10-21,neutral
79,Perpustakaan Nasional Republik Indonesia,Perpustakaan Umum,Jakarta Pusat,Eka Dian Ayu,5,kunjung akhir pekan maklum lift ramai unjung kunjung lantai section anak koleksi buku lengkap bersih nyaman ramai tugas ramah,5 bulan lalu,2025-10-21,negative
80,Perpustakaan Nasional Republik Indonesia,Perpustakaan Umum,Jakarta Pusat,Vikky Devian,5,aduh salah masuk foto misinformasi perpusnas salemba perpusnas utama lantai letak patok monumen nasional perpusnas salemba perpusnas pindah unjung bingung langsung masuk pintu masuk gedung museum jalan lurus tembus gedung pustaka masuk bawa tas tinggal belah kanan titip tugas kartu identitas jamin isi lantai tulis lift tinggal sesuai butuh lantai working reading space arah langsung arah monas lumayan cuci mata rebut tempat batas dingin layan tugas ramah,6 bulan lalu,2025-10-21,negative
81,Perpustakaan Nasional Republik Indonesia,Perpustakaan Umum,Jakarta Pusat,Zulfiqo Ilham Chudori,5,jalan perpusnas penasaran koleksi buku turut koleksi buku lengkap utama buku budaya nusantara lengkap sabang merauke gedung gedung lawas tampil dunia tulis buku nusantara era balai pustaka era raja klasik mepet lantai makan lihat koleksi buku asing buku nusantara lantai tempat kantin mana jajan puas harga jangkau lantai tempat koleksi buku asing reading corner negara sahabat lantai puncak gedung perpusnas galeri rajin nusantara balkon nikmat jakarta tinggi lantai balkon sisi utara hadap monas balkon sisi selatan hadap cbd jakarta perpusnas akses krl turun stasiun gondangdia jalan kaki sambung transportasi daring brt trans jakarta halte balai kota lewat transjakarta koridor pik balai kota harmoni pulo gadung rawa buaya pulogadung tmii balai kota blok balai kota halte bank indonesia blok kota kampung melayu grogol ragunan monas via kuningan ragunan monas via semanggi jakarta timur tmii balai kota jakarta utara pluit pinang ranti turun halte semanggi transit ganti bus koridor blok kota turun halte bank indonesia,setahun lalu,2025-10-21,neutral
82,Perpustakaan Nasional Republik Indonesia,Perpustakaan Umum,Jakarta Pusat,Ahmad,5,fasilitas okee buku variasi ademm bacaa bacaa nimba ilmu okee guysss nyamann,4 bulan lalu,2025-10-21,neutral
83,Perpustakaan Nasional Republik Indonesia,Perpustakaan Umum,Jakarta Pusat,Teddy Rac,4,lokasi strategis transportasi sedia ukur tas bawa masuk tas plastik transparan sedia perpusnas lantai lantai sedia eskalator lantai lift sedia lift unjung kunjung antre liftmya lumayan lantai lengkap papan tunjuk isi ruang lantai toilet bersih executive lounge balkon lantai arah monumen nasional kantin lantai,3 minggu lalu,2025-10-21,neutral
84,Perpustakaan Nasional Republik Indonesia,Perpustakaan Umum,Jakarta Pusat,Daweta,5,senang anal anak ajak pustaka naaional monas baca baca pilih baca anak anak lantai pilih audio video tonton anak anak bawa kitas anak anak daftar orang kartu anggota ktp orang tua anak daftar anggota lantai cepat buat kartu anggota kartu cetak foto anggota kesini jumat solat jumat lantai makan lantai harga murah jangkau lantai audio video monas dengam,9 bulan lalu,2025-10-21,negative
85,Perpustakaan Nasional Republik Indonesia,Perpustakaan Umum,Jakarta Pusat,indira savitri,5,kali perpusnas mashaallah fasilitas usul jam tutup pus jam tuk banyak masyarakat gemar baca,2 minggu lalu,2025-10-21,negative
86,Perpustakaan Nasional Republik Indonesia,Perpustakaan Umum,Jakarta Pusat,Alfriyana Damayansari,4,saran perpusnas ditambahin eskalator lantai pakai lift unjung akhir pekan lift desa hasil unjung tangga jalur evakuasi bayangin lantai tangga bawa anak lebih bagus buku lengkap pamer kafe kantin dsb,setahun lalu,2025-10-21,negative
87,Perpustakaan Nasional Republik Indonesia,Perpustakaan Umum,Jakarta Pusat,Ad Durroh,1,unjung setia milik alam tidsk senang kecewa kait simpan loker sistem menyusahlan fleksibel nyaman unruk kunjung lantai nunggu lift suruh buang nunggu lift antri efisien barang harga aman fungsi kartu anggota ujung kartu identitas menaru barang nyaman mohon baik sistem,6 bulan lalu,2025-10-21,neutral
88,Perpustakaan Nasional Republik Indonesia,Perpustakaan Umum,Jakarta Pusat,Erlia Yudha,5,nyaman pergi kesini transit gambir kartu pus orang bebas masuk lokasi berac sayang eskalator lantai lift ramai gratis wifi colok kantin lapar harga mahal ukur jakarta tugas pustaka ramah mampir kesini,setahun lalu,2025-10-21,neutral
89,Perpustakaan Nasional Republik Indonesia,Perpustakaan Umum,Jakarta Pusat,E. Sholiha,5,kali ajak anak perpusnas alhamdulilah semangat buku ruang baca anak tipe buku anak bosan tempat bersih awat musholla toilet bersih saran kelola kantin sedia meja makan dua terkadang meja kantin penuh meja orang orang orang malu malas gabung orang lawan jenis,10 bulan lalu,2025-10-21,negative
90,Perpustakaan Nasional Republik Indonesia,Perpustakaan Umum,Jakarta Pusat,Cindy Fly,2,kali ngalami transit lif lif kadang tunggu tekan tobol lewat nunggu lif nganggur pakai transit lantai lantai akses pakai lif lantai pakai lif lewat,Diedit seminggu lalu,2025-10-21,neutral
91,Perpustakaan Nasional Republik Indonesia,Perpustakaan Umum,Jakarta Pusat,Umi Niswatin,4,tempat nyaman tugas lumayan ramah kali kesini ramai,3 bulan lalu,2025-10-21,negative
92,Perpustakaan Nasional Republik Indonesia,Perpustakaan Umum,Jakarta Pusat,Hernanda Restu,5,kali kunjung pustaka nasional gedung resmi lantai monas garis pantai utara jakarta pustaka nyaman bersih rapi pustakawan ramah ramah perhati koleksi buku lengkap juta buku koleksi daerah ayo manfaat jaga pustaka nasional,setahun lalu,2025-10-21,neutral
93,Perpustakaan Nasional Republik Indonesia,Perpustakaan Umum,Jakarta Pusat,Maya Andini Putri,5,pergi ngenalin anak anak pustaka baca buku kumpul buku buku anak anak senang tempat luas koleksi buku dateng kesini akhir pekan rame lift antre titip barang lantai eskalator lantai eskalator lantai lantai kantin habis lift lantai ruang baca buku anak keren koleksi buku puas baca buku langsung lantai lihat pandang monas lantai indah masyaallah masuk perpusnas gratis transjakarta turun balai kota habis tinggal nyeberang,9 bulan lalu,2025-10-21,negative
94,Perpustakaan Nasional Republik Indonesia,Perpustakaan Umum,Jakarta Pusat,jalu bimantara,5,pustaka baca buku destinasi wisata omong view rooftopnya tidak ada obat,2 bulan lalu,2025-10-21,negative
95,Perpustakaan Nasional Republik Indonesia,Perpustakaan Umum,Jakarta Pusat,Muhyiddin Muayyad,5,transportasi turun stasiun gondangdia transjakarta turun perpusnas gedung utama lewat gedung museum gedung utama lantai lantai titip tas ganti tas bening bawa barang bawa lantai daftar anggota musholla lantai lantai nikmat view monas laut sayang ramai tunggu lift lantai pakai lift lantai tengah cepat pakai tangga eskalator lantai kantin makan lantai,setahun lalu,2025-10-21,negative
96,Perpustakaan Nasional Republik Indonesia,Perpustakaan Umum,Jakarta Pusat,Dejan Mamoto,5,pustaka luas milik tinggi lantai kemari pertamakali hadir daftar lantai kartu cicip rooftop lantai lounge alat musik tradisional buku bukuu budaya kalah tarik pandang kota arah monas cari buku lantai tangga dar lantai cari buku bahasa inggris lantai lapar haus pergi kantin koperasi lantai cafe lantai shalat lantai ibadah sedia ruang teater bioskop mini acara pakai film tonton pantengin akun instagram perpusnas layan anak disabilitas pergi lantai lantai lantai enak duduk kecuali anak anak bagus arsip peta lantai sedia komputer pakai iya lantai pamer kadang kadang lantai galeri presiden gedung belah jalan lantai gambar ajar zaman,Diedit setahun lalu,2025-10-21,negative
97,Perpustakaan Nasional Republik Indonesia,Perpustakaan Umum,Jakarta Pusat,Abiyyu Raihan Putra Wikanto,5,pustaka nasional milik lantai lantai pustaka kantor sayang tempat milik elevator ramai kantin toilet pustaka arsip referensi pustaka buka pusta tutup lantai balkon rooftop foto baca balkon utara monas balkon selatan stasiun lrt gedung cakar lantai pustaka buka sunyi fokus baca lantai pustaka tutup sistem nyala demand banding pustaka buka lantai daftar anggota pinjam buku masuk museum sejarah sastra indonesia lewat museum menara perpusnas bahan shelter brt balai kota zebra cross,setahun lalu,2025-10-21,negative
98,Perpustakaan Nasional Republik Indonesia,Perpustakaan Umum,Jakarta Pusat,gista,5,domisili jabodetabek akses perpusnas privillege sedia koleksi buku nyaman skripsi kali unjung perpusnas bagi catat daftar anggota lantai kuota daftar atur habis kuota buku pinjam bawa rumah milik kartu anggota milik ktp jabodetabek anak rantau domisili jabodetabek milik kartu anggota lampir surat domisili lurah surat aktif mahasiswa kampus milik kartu anggota penuh syarat pinjam baca lantai sesuai letak buku rekomendasi lantai skripsi diskusi lantai lantai lantai koleksi buku lantai koleksi buku pes mesin lantai lantai ruang multimedia bawa laptop komputer lantai masuk lantai milik kartu anggota lantai khusus lansia disabilitas anak anak mesjid lantai lantai milik mushola lantai mushola kondisi lift penuh mushola pilih kantin lantai makananya jangkau enak bawa bekal numpang duduk lupa lantai loker berat bawa tas titip loker solusi kunci loker batas habis kunci loker kasih tas laptop perintilannya kamar mandi bersih gelap rem catat lift penuh sabar bagi buru buru muda pakai tangga darurat tugas ramah lupa reviews lengkap,setahun lalu,2025-10-21,negative
99,Perpustakaan Nasional Republik Indonesia,Perpustakaan Umum,Jakarta Pusat,Hana Mutamayizah,5,alhamdulilah unjung berisik suasana tenang nyaman,4 bulan lalu,2025-10-21,positif
100,Perpustakaan Nasional Republik Indonesia,Perpustakaan Umum,Jakarta Pusat,siti hamidah,5,cocok habis luang baca koleksi buku ruang audiovisual mana tonton film apa sedia nikmat pandang jakarta lantai tinggi,setahun lalu,2025-10-21,negative
101,Perpustakaan Nasional Republik Indonesia,Perpustakaan Umum,Jakarta Pusat,Moh. Hilbal Hisan Al Gholi,5,museum nasional salah destinasi cocok tuju wisatawan banyak buku sedia mampir buku baca habis buku layan pinjam buku pilih bagus toilet bagus sedia lantai luas arsip nasional gratis pungut biaya buat kartu mudah akses fasilitas lai bagus,9 bulan lalu,2025-10-21,negative
102,Perpustakaan Nasional Republik Indonesia,Perpustakaan Umum,Jakarta Pusat,Kriswanto Ginting,5,main perpusnas jam jam tempat luas bersih lantai kantin bersih makan enak,10 bulan lalu,2025-10-21,negative
103,Perpustakaan Nasional Republik Indonesia,Perpustakaan Umum,Jakarta Pusat,Kevin Setiawan,5,baik library this town tempat gede parkir luas masuk ribet lantai titipin tas totte bag kunci loker gratis gemar baca buku pinjam tinggal member gratiss modal ktp kerjain skripsi tugas bisaa pusing kerja kantor bawa kesini ruang kerja ruang baca buku buku lengkap habis pikir titik foto roof top keren malam behh viewnya monas indah jakarta malam liat saran foto wajib bawa teman jago ambil angel bagus minimal pakr tripod foto selfie hasil reng,setahun lalu,2025-10-21,negative
104,Perpustakaan Nasional Republik Indonesia,Perpustakaan Umum,Jakarta Pusat,Sultan Ahmad Dzakwan,5,museum nasional salah destinasi cocok tuju wisatawan banyak buku sedia mampir buku baca habis buku layan pinjam buku pilih bagus toilet bagus parkir minim jalan jakarta saran transportasi sedia,setahun lalu,2025-10-21,negative
105,Perpustakaan Nasional Republik Indonesia,Perpustakaan Umum,Jakarta Pusat,WIWASTA_DGS,5,kunjung sabtu bagi jenis buku sedia pinjam buku lupa registrasi anggota nyaman,8 bulan lalu,2025-10-21,negative
106,Perpustakaan Nasional Republik Indonesia,Perpustakaan Umum,Jakarta Pusat,flow,5,keren jakarta perpusnas gratis parking lantai lantai langsung lihat monas ajar enak sepi adem recomendated nugas dar bengong,setahun lalu,2025-10-21,neutral
107,Perpustakaan Nasional Republik Indonesia,Perpustakaan Umum,Jakarta Pusat,Hafid Asfiyanto,5,lantai lantai lobby lantai daftar anggota lantai masjid lantai chill foto cantik sisa cek foto review ehe pustaka daerah tanding pustaka,setahun lalu,2025-10-21,neutral
108,Perpustakaan Nasional Republik Indonesia,Perpustakaan Umum,Jakarta Pusat,teguh pambudi,5,nyaman nugas baca buku dsb mes lift batas lingkung worth tugas satpam ramah parkir luas gratis pasti bawa stnk,10 bulan lalu,2025-10-21,neutral
109,Perpustakaan Nasional Republik Indonesia,Perpustakaan Umum,Jakarta Pusat,Brea Adi Sarsa,5,nyaman perpusnas buka sarana ajar anak buku anak lantai fasilitas dukung toilet kantin rooftop balkon lihat monas lantai antri lift,setahun lalu,2025-10-21,negative
110,Perpustakaan Nasional Republik Indonesia,Perpustakaan Umum,Jakarta Pusat,Ika Shaliha Oktavia,5,surga dunia kutu buku masuk gedung utama lewat gedung isi replika koleksi aksara sedia toilet ujung kiri pintu gedung utama pikir pekan sepi duga salah rame kunjung daerah anak sekolah asa anak study tour pakai seragam heuheu sedia loker lantai dasar kunci tugas tas unjung daftar anggota daftar lantai lupa password cek ulang nama lengkap nik tugas jaga cetak kartu anggota pagi habis kartu daftar sistem lantai untung lihat pamer lantai musim worth gila keren parah puluh lantai lantai sedia eskalator akses lantai atas lift tangga darurat bakar kalori antri lift penuh rame kunjung lantai sedia buku koleksi buka novel jenis buku didapetin rak tiang lapor tugas catat serah terima coba lantai sepi nyaman keliling ajar naskah naskah kuno nusantara buku gratis cocok lihat timbang rooftop titik duduk ciamik nugas view bonus pandang jakarta sayang sedia batas tinggi foto monas jarak tugas ramah ramah bersih jaga sabar pol,Diedit 3 tahun lalu,2025-10-21,negative
